,Unnamed: 0,lyrics,genre
4349,4349,"Get on the dance floor, back that ass up girl",Hip-Hop
4350,4350,And act like you don't have a care in the world,Hip-Hop
4351,4351,"Rock around the clock, hickory dickory dock",Hip-Hop
4352,4352,"Shout to B.I.G., 'Pac, L, Tah and Scott LaRock",Hip-Hop
4353,4353,I'm glad I made it to the Y2K,Hip-Hop
4354,4354,So what can I say? Salate!,Hip-Hop
4355,4355,"You look at me funny and say, ""What do you say?""",Hip-Hop
4356,4356,I'm the B-I-Z Emezzah-A-are-K,Hip-Hop
4357,4357,[Chorus],Hip-Hop
4358,4358,"Get down, get on down, withzzzah",Hip-Hop
4359,4359,Inhuman Orchestra that you would prefer,Hip-Hop
4360,4360,Singin' funky records for him or her,Hip-Hop
4361,4361,Only thing to say is I'm spectacular,Hip-Hop
4362,4362,Let me get busy so I can make you dance,Hip-Hop
4363,4363,Shake and bake and put you in a trance,Hip-Hop
4364,4364,Make you forget all your stress for five minutes or less,Hip-Hop
4365,4365,Like a vacation in Jamaica or France,Hip-Hop
4366,4366,Have you happy and jumpin' for joy,Hip-Hop
4367,4367,"Whether you man, woman girl or a boy",Hip-Hop
4368,4368,"You will agree, it ain't no other like the B-I-Z",Hip-Hop
4369,4369,"I'm up with the Jones, like my name's Roy",Hip-Hop
4370,4370,"But, yo, no, it's got to be the Original",Hip-Hop
4371,4371,"Milky like cereal, funky fresh material",Hip-Hop
4372,4372,The L.I.'er for yo' desire,Hip-Hop
4373,4373,"But right about now, I gotta retire",Hip-Hop
4374,4374,[Chorus],Hip-Hop
4375,4375,Your moms'll save this like your name is Sammy Davis,Hip-Hop
4376,4376,'Cause I'm guaranteed to rock the microphone,Hip-Hop
4377,4377,And hit you like ?,Hip-Hop
4378,4378,I don't gotta bald head,Hip-Hop
4379,4379,But I'm guaranteed to rock and spread love,Hip-Hop
4380,4380,Super educated from above,Hip-Hop
4381,4381,MC guaranteed to hold you just like a glove,Hip-Hop
4382,4382,I'm not Johnny Bench,Hip-Hop
4383,4383,But I hit yo' ass with a big-ass wrench,Hip-Hop
4384,4384,Biz!,Hip-Hop
4385,4385,[Intro],Hip-Hop
4386,4386,Oh no,Hip-Hop
4387,4387,Look,Hip-Hop
4388,4388,[Verse 1],Hip-Hop
4389,4389,You mascot for a team that you know don't like you,Hip-Hop
4390,4390,I don't like you cuh I ain't like you,Hip-Hop
4391,4391,"44 in the 4 door, time you bang it man, 'llow it man",Hip-Hop
4392,4392,You only shoot with your cameraman,Hip-Hop
4393,4393,"Chippy don't run, this ain't house, I ain't shuffling",Hip-Hop
4394,4394,"Me, I play clean not dirty still I'll shovel him",Hip-Hop
4395,4395,"Heart you ain't got any, but legs you had many",Hip-Hop
4396,4396,"You chicken, you ain't on nuttin, you run when it's peri peri",Hip-Hop
4397,4397,"Hot- boy, hot- boy, it's getting hot, boy",Hip-Hop
4398,4398,While you're in the crew you'll never be the top boy,Hip-Hop
4399,4399,"Act bad boy, you been watching too much Top Boy",Hip-Hop
4400,4400,"Since I went pop, boy, I let it pop boy",Hip-Hop
4401,4401,"If I ran like you, they might expect that shit",Hip-Hop
4402,4402,"That's why I've been rough, I don't take that shit",Hip-Hop
4403,4403,You're a gunman? We don't expect that shit,Hip-Hop
4404,4404,"ABCDFG, check that shit",Hip-Hop
4405,4405,"When I saw you was humble, why you lying take it down",Hip-Hop
4406,4406,"You wanted to talk, not the other way around",Hip-Hop
4407,4407,I was waiting for the 44. to come out,Hip-Hop
4408,4408,"I see it in you eyes, you ain't on what you're rapping about",Hip-Hop
4409,4409,"You a fraud nigga, cameras go on and you go crazy",Hip-Hop
4410,4410,You ain't even gangsta for Mr. Oopsy-Daisy,Hip-Hop
4411,4411,"Dumbed it down quick, double pounds quick, true shit",Hip-Hop
4412,4412,True colours show no white flags in my blueprint,Hip-Hop
4413,4413,"What I got from Sony, you will never get",Hip-Hop
4414,4414,"So bun your advance, here's a reality check",Hip-Hop
4415,4415,Cash Motto bars in the bank you can get,Hip-Hop
4416,4416,"You a fraud spitting air, that's an AC on legs",Hip-Hop
4417,4417,"Lord of the Mics, lord of my yard, you can't damage me",Hip-Hop
4418,4418,Can't buy clash and ability with your salary,Hip-Hop
4419,4419,"Jammer put a price on his head, he can't challenge me",Hip-Hop
4420,4420,I'll clash him and thrash him and give the money to charity,Hip-Hop
4421,4421,Show-money went up since Daddy put you on?,Hip-Hop
4422,4422,Why not say thank you instead of running your gums?,Hip-Hop
4423,4423,"You are not a shooter, you a apple crumbler",Hip-Hop
4424,4424,Looking like you trying to tell hulk take my number,Hip-Hop
4425,4425,"I'm Jamaican, whoulda raas wouldda bumba",Hip-Hop
4426,4426,This light-brit should have breast and a bumper,Hip-Hop
4427,4427,You love talking guns with no intent,Hip-Hop
4428,4428,This actress should of been in The Intent,Hip-Hop
4429,4429,"Lying to the people, you are not about it",Hip-Hop
4430,4430,Who drops their food on the floor and makes a song about it?,Hip-Hop
4431,4431,"Lies this way, you need to chill darg",Hip-Hop
4432,4432,"Hey running man, the Olympics are in Brazil darg",Hip-Hop
4433,4433,"12345-8910, always acting like you can't see them",Hip-Hop
4434,4434,That's why I'm calling your bluff you a speng,Hip-Hop
4435,4435,You ain't never aimed at a human with a skeng,Hip-Hop
4436,4436,"Listen, on songs be yourself man it's nothing",Hip-Hop
4437,4437,You ain't even shout suck your mum when you where dussin',Hip-Hop
4438,4438,"Biting off more than you can chew, too glutton",Hip-Hop
4439,4439,"Bigger songs about yourself, you ain't on nuttin",Hip-Hop
4440,4440,"Even if you rap-back, can't change the facts fam",Hip-Hop
4441,4441,"Never once said I was, but you are not a badman",Hip-Hop
4442,4442,"Pinocchio nose, and your pants on fire",Hip-Hop
4443,4443,Everyone at Visions that night know you a liar,Hip-Hop
4444,4444,Young boy you don't have to lie on every tune,Hip-Hop
4445,4445,There ain't nothing wrong with not trying to be a goon,Hip-Hop
4446,4446,Cuh if you're Mr. 44 in a 4 door,Hip-Hop
4447,4447,You ain't meant to fight hulk or write bars if you shoot,Hip-Hop
4448,4448,"See it in your eyes, you ain't one with yourself",Hip-Hop
4449,4449,"You don't even back yourself, humble yourself",Hip-Hop
4450,4450,Chippy I'm a smart guy not a geek,Hip-Hop
4451,4451,"About neek, you don't even smoke weed",Hip-Hop
4452,4452,[Outro],Hip-Hop
4453,4453,Peri peri sauce,Hip-Hop
4454,4454,CM,Hip-Hop
4455,4455,Last Friday evenin',Country
4456,4456,I went to dry heavin',Country
4457,4457,Bent over double in pain,Country
4458,4458,From out of my mouth,Country
4459,4459,And right on a new Lexus,Country
4460,4460,One hell of a load I sure swang,Country
4461,4461,"On my knees, I was throwin'",Country
4462,4462,The owner was goin',Country
4463,4463,Inside to pay for his gasoline,Country
4464,4464,I'm in a mess at the Texaco,Country
4465,4465,Barfin' up refried beans,Country
4466,4466,I'm down at the Texaco,Country
4467,4467,Sick as a dog,Country
4468,4468,My stomach's churnin',Country
4469,4469,My tail end is raw,Country
4470,4470,I swear it's the last time,Country
4471,4471,I'll eat another taco supreme,Country
4472,4472,I'm in a mess at the Texaco,Country
4473,4473,Barfin' up refried beans,Country
4474,4474,"No this picture ain't purdy, I ate number 30",Country
4475,4475,And drank too much Mexican beer,Country
4476,4476,"Four shots of tequila, don't mix with fajitas",Country
4477,4477,I'm prayin' a bathroom is near,Country
4478,4478,I OD'd on tamales and green guacamole,Country
4479,4479,"Lord, I hope that the toilet is clean",Country
4480,4480,I'm in a mess at the Texaco,Country
4481,4481,Barfin' up refried beans,Country
4482,4482,"I'm down at the Texaco, smell like a hog",Country
4483,4483,"Knee deep in poo poo, the commode was clogged",Country
4484,4484,"Who used it the last time, ooh boy did it stink",Country
4485,4485,Shoo at the Texaco because of those refried beans,Country
4486,4486,"I'm down at the Texaco, where's Tim McGraw?",Country
4487,4487,While I'm sittin' here peelin' the paint off the walls,Country
4488,4488,He's probably sippin' fine wine and dining on fancy cuisine,Country
4489,4489,While I'm here at the Texaco from eatin' them refried beans,Country
4490,4490,A mess at the Texaco from eatin' them refried beans,Country
4491,4491,I said I'd be out in a minute,Country
4492,4492,There,Country
4493,4493,"You're my Miss Right, Miss Right",Pop
4494,4494,"If I lose you, it's a miss, right?",Pop
4495,4495,Miss Right? (All Right),Pop
4496,4496,"You're my Miss Right, Miss Right",Pop
4497,4497,"Girl you want my kiss, right?",Pop
4498,4498,Miss Right (All Right),Pop
4499,4499,Your sexy mind and your sexy body,Pop
4500,4500,You were even born with sexy brain wrinkles,Pop
4501,4501,"Just in jeans, a white tee and converse high tops",Pop
4502,4502,That makes me wanna party on your body,Pop
4503,4503,"At the end of of your long,",Pop
4504,4504,"shiny hair, your gentle hips sing",Pop
4505,4505,"You're like a forest,",Pop
4506,4506,shining inside the city,Pop
4507,4507,"With that unrealistic body,",Pop
4508,4508,you embrace my reality,Pop
4509,4509,And I want you to be really really real for me,Pop
4510,4510,"Sometimes like my mom,",Pop
4511,4511,sometimes you're my energy,Pop
4512,4512,I'm an honest guy,Pop
4513,4513,I'm so nice on the outside,Pop
4514,4514,that my enemies can't stop being honest,Pop
4515,4515,You're so different from the normal people outside,Pop
4516,4516,That's why you're called the ideal type1,Pop
4517,4517,"Yeah, when I think of you, my heart grows cold",Pop
4518,4518,"You're my winter ocean,",Pop
4519,4519,I want to walk on you/strip you2,Pop
4520,4520,"Yes you're my only girl,",Pop
4521,4521,you're the best,Pop
4522,4522,"I want to know about your day,",Pop
4523,4523,I want to become your sighs,Pop
4524,4524,"Yes you're my only girl,",Pop
4525,4525,you're the best,Pop
4526,4526,You're someone who only,Pop
4527,4527,exists in the movies,Pop
4528,4528,"Even the weather is good,",Pop
4529,4529,I think I'm perfect with you,Pop
4530,4530,Wanna walk together? Wanna walk together?,Pop
4531,4531,"Even the weather is good,",Pop
4532,4532,I think I'm perfect with you,Pop
4533,4533,You're someone who,Pop
4534,4534,only exists in novels,Pop
4535,4535,It's you,Pop
4536,4536,How can a person be like this?,Pop
4537,4537,I start to feel like,Pop
4538,4538,I'm the only one living in this world,Pop
4539,4539,You pass by my side,Pop
4540,4540,A sweet wind called you is blowing in my heart,Pop
4541,4541,Even if you don't put on makeup,Pop
4542,4542,You'll put on your perfume called Attraction,Pop
4543,4543,I never believed that there was a god,Pop
4544,4544,But now you make me believe,Pop
4545,4545,"because to me, you're a goddess",Pop
4546,4546,"Whether you're young or old,",Pop
4547,4547,whether you have a hidden child,Pop
4548,4548,I don't care because I love you,Pop
4549,4549,"If I'm with you, anywhere we go is a flower garden",Pop
4550,4550,"Instead of holding designer bags, you hold my hand",Pop
4551,4551,"Instead of jealousy and envy,",Pop
4552,4552,you understand my nature,Pop
4553,4553,"With you, I draw out my future",Pop
4554,4554,In between our couple shoes,Pop
4555,4555,are a pair of baby sneakers,Pop
4556,4556,"Yes you're my only girl,",Pop
4557,4557,you're the best,Pop
4558,4558,"I want to know about your day,",Pop
4559,4559,I want to become your sighs,Pop
4560,4560,"Yes you're my only girl,",Pop
4561,4561,you're the best,Pop
4562,4562,You're someone who,Pop
4563,4563,only exists in the movies,Pop
4564,4564,It's you,Pop
4565,4565,"I think she has come,",Pop
4566,4566,I'm in front of the person,Pop
4567,4567,who shakes up my heart,Pop
4568,4568,I think I'm attracted to you,Pop
4569,4569,"like a magnet, right now",Pop
4570,4570,"Your life, your heart, your face, your line",Pop
4571,4571,"Like a piece of a puzzle,",Pop
4572,4572,you fit into my ideal type,Pop
4573,4573,"Oh god, I'm like the wind",Pop
4574,4574,that is led by the weather that is you,Pop
4575,4575,"You're a flower, I'm a bee,",Pop
4576,4576,I'm only going toward you,Pop
4577,4577,Yo,Pop
4578,4578,I told you many qualifications,Pop
4579,4579,'bout my MISS RIGHT,Pop
4580,4580,But why you're my,Pop
4581,4581,MISS RIGHT is.. you are..,Pop
4582,4582,Just you,Pop
4583,4583,"Yes you're my only girl,",Pop
4584,4584,you're the best,Pop
4585,4585,"[V/JM]I want to know about your day,",Pop
4586,4586,[V/JM]I want to become your sighs,Pop
4587,4587,"Yes you're my only girl,",Pop
4588,4588,you're the best,Pop
4589,4589,You're someone who,Pop
4590,4590,only exists in the movies,Pop
4591,4591,"Even the weather is good,",Pop
4592,4592,I think I'm perfect with you,Pop
4593,4593,Wanna walk together? Wanna walk together?,Pop
4594,4594,"Even the weather is good,",Pop
4595,4595,I think I'm perfect with you,Pop
4596,4596,[JK/JM]You're someone who,Pop
4597,4597,[JK/JM]only exists in novels,Pop
4598,4598,It's you,Pop
4599,4599,I got up this morning felt so bad,Pop
4600,4600,"It's weird, really feel out of whack",Pop
4601,4601,I got the urge to call home and i,Pop
4602,4602,"Go to the hook and pick up the phone, sayin' -",Pop
4603,4603,"Just wanted to say ""hi"" to all my friends",Pop
4604,4604,"Calling west-berlin, where all those roads lead to an end",Pop
4605,4605,Germany am I getting through?,Pop
4606,4606,Something's up I need to talk to you,Pop
4607,4607,Hallo deutschland hÃ¶rt ihr mich?,Pop
4608,4608,Via satelliten hÃ¶rt ihr mich?,Pop
4609,4609,"Hallo, hallo deutschland hÃ¶rt ihr mich?",Pop
4610,4610,Ist da jemand oder tÃ¤usch' ich mich?,Pop
4611,4611,"A cup of coffee, cigarette baiting time",Pop
4612,4612,And I'm still hanging on that line,Pop
4613,4613,Ringing up that girl can't be too soon,Pop
4614,4614,"Saying hey, hey wakeup darling it's afternoon",Pop
4615,4615,Got still no answer no reply,Pop
4616,4616,Gotta give it one last try,Pop
4617,4617,"Operator I count on you (overseas operator, may I help you? )",Pop
4618,4618,You're the one to put me through,Pop
4619,4619,Hallo deutschland,Pop
4620,4620,Let me know,Pop
4621,4621,Let me know,Pop
4622,4622,Hallo deutschlandhÃ¶rt ihr mich (rep til fade),Pop
4623,4623,I looked out the window and seen his bald head,Hip-Hop
4624,4624,I ran to the fridge and pulled out an egg,Hip-Hop
4625,4625,Scoped him with my scopes he had no hair,Hip-Hop
4626,4626,Launched that shot and he was caught out there,Hip-Hop
4627,4627,Saw the convertible driving by,Hip-Hop
4628,4628,Loaded up the slingshot and let one fly,Hip-Hop
4629,4629,He went for his to find he didn't have one,Hip-Hop
